COD_CARD	PRODUCT
0460501054757	beer
0460501054757	oil
0460501054757	pasta
0460501054757	crackers
0460501054849	coke
0460501054849	brioches
0460501054849	brioches
0460501054870	milk
0460501054870	coffee
0460501054870	pasta
0460501055082	coke
0460501055082	biscuits
0460501055082	tunny
0460501055082	rice
0460501055082	milk
0460501055082	pasta
0460501055082	pasta
0460501055082	pasta
0460501055235	water
0460501055235	biscuits
0460501055235	milk
0460501055235	frozen vegetables
0460501055235	rice
0460501055235	milk
0460501055235	frozen vegetables
0460501055600	milk
0460501055600	brioches
0460501055921	tunny
0460501056119	tunny
0460501056119	milk
0460501056119	brioches
0460501056119	rice
0460501056119	water
0460501056478	tunny
0460501056478	milk
0460501056782	tomato souce
0460501057178	yoghurt
0460501057178	brioches
0460501057178	milk
0460501057178	milk
0460501057178	beer
0460501057253	pasta
0460501057253	yoghurt
0460501057253	pasta
0460501057567	mozzarella
0460501057567	pasta
0460501057567	pasta
0460501057567	pasta
0460501057567	pasta
0460501057789	milk
0460501057819	yoghurt
0460501058083	frozen vegetables
0460501058083	milk
0460501058083	milk
0460501058083	beer
0460501058304	crackers
0460501058304	coffee
0460501058304	pasta
0460501058304	pasta
0460501058304	pasta
0460501058304	pasta
0460501058304	pasta
0460501058304	pasta
0460501058304	pasta
0460501058304	pasta
0460501058441	coke
0460501058472	coke
0460501058847	tunny
0460501058847	pasta
0460501058946	milk
0460501058946	pasta
0460501059301	frozen vegetables
0460501059547	tunny
0460501059547	yoghurt
0460501059547	milk
0460501059547	brioches
0460501059707	water
0460501059707	milk
0460501059707	pasta
0460501059707	pasta
0460501059707	brioches
0460501059707	brioches
0460501059707	water
0460501059707	brioches
0460501061045	coke
0460501061045	water
0460501061069	water
0460501061069	tomato souce
0460501061069	pasta
0460501061069	biscuits
0460501061540	frozen vegetables
0460501061632	milk
0460501061632	yoghurt
0460501061632	yoghurt
0460501061687	coffee
0460501062035	pasta
0460501062035	oil
0460501062059	milk
0460501062059	pasta
0460501062059	water
0460501062110	yoghurt
0460501062110	yoghurt
0460501062110	yoghurt
0460501062226	tunny
0460501062226	yoghurt
0460501062288	tunny
0460501062288	rice
0460501062288	pasta
0460501062295	milk
0460501062295	coffee
0460501062301	milk
0460501062349	water
0460501062554	pasta
0460501062820	coke
0460501062820	milk
0460501062820	pasta
0460501062820	biscuits
0460501062912	water
0460501062912	beer
0460501062912	tunny
0460501062912	beer
0460501062912	beer
0460501063049	water
0460501063049	frozen vegetables
0460501063049	milk
0460501063056	biscuits
0460501063056	milk
0460501063056	rice
0460501064442	frozen fish
0460501064480	frozen vegetables
0460501064480	pasta
0460501064619	coke
0460501064619	coffee
0460501064619	biscuits
0460501064633	water
0460501064633	coke
0460501064633	brioches
0460501064633	pasta
0460501064633	tomato souce
0460501065555	milk
0460501065722	yoghurt
0460501065722	milk
0460501065722	biscuits
0460501066712	milk
0460501066712	coke
0460501066712	brioches
0460501066712	ice cream
0460501066712	tomato souce
0460501066712	milk
0460501066712	biscuits
0460501066712	brioches
0460501066729	coffee
0460501066729	pasta
0460501067610	yoghurt
0460501067610	milk
0460501067610	pasta
0460501067733	brioches
0460501068785	coffee
0460501068785	water
0460501068785	water
0460501069010	yoghurt
0460501069058	milk
0460501069058	yoghurt
0460501070023	tomato souce
0460501070023	milk
0460501070023	brioches
0460501070436	brioches
0460501070436	pasta
0460501070436	pasta
0460501072386	brioches
0460501072386	biscuits
0460501072386	pasta
0460501072386	pasta
0460501072386	pasta
0460501072645	pasta
0460501072645	tomato souce
0460501072768	milk
0460501072768	milk
0460501072782	brioches
0460501072799	beer
0460501072799	water
0460501072805	frozen vegetables
0460501072805	coffee
0460501072805	water
0460501072805	biscuits
0460501072812	pasta
0460501074823	biscuits
0460501074823	rice
0460501074823	water
0460501074823	juices
0460501074823	yoghurt
0460501074823	juices
0460501074823	yoghurt
0460501074823	milk
0460501074823	frozen vegetables
0460501074823	frozen vegetables
0460501074823	tunny
0460501074823	pasta
0460501074823	pasta
0460501074823	tomato souce
0460501074823	pasta
0460501074823	water
0460501074823	crackers
0460501074823	biscuits
0460501075004	coffee
0460501075004	water
0460501075080	milk
0460501075080	tunny
0460501075165	milk
0460501075554	pasta
0460501075554	milk
0460501075554	pasta
0460501075554	pasta
0460501075554	pasta
0460501075684	water
0460501075684	yoghurt
0460501075684	frozen vegetables
0460501076384	tunny
0460501076384	milk
0460501076384	rice
0460501076384	tomato souce
0460501076384	water
0460501076803	juices
0460501076896	brioches
0460501076896	water
0460501077206	water
0460501077206	biscuits
0460501077206	pasta
0460501077206	water
0460501077206	pasta
0460501077206	pasta
0460501077206	pasta
0460501077558	pasta
0460501077596	yoghurt
0460501078067	coke
0460501078067	coke
0460501078067	milk
0460501078067	milk
0460501078470	milk
0460501078753	tomato souce
0460501078753	frozen vegetables
0460501078753	rice
0460501078753	milk
0460501078753	frozen vegetables
0460501078753	brioches
0460501078753	pasta
0460501078753	pasta
0460501078784	milk
0460501078876	coke
0460501078876	frozen vegetables
0460501078876	brioches
0460501078876	coffee
0460501078876	water
0460501078876	water
0460501078876	beer
0460501079729	water
0460501079729	milk
0460501079729	milk
0460501080367	water
0460501080367	tomato souce
0460501080367	frozen fish
0460501080367	ice cream
0460501080367	milk
0460501080367	frozen fish
0460501080367	frozen fish
0460501080367	biscuits
0460501080367	pasta
0460501080367	pasta
0460501080626	tomato souce
0460501080770	biscuits
0460501080770	mozzarella
0460501080770	pasta
0460501080770	beer
0460501080954	water
0460501080954	milk
0460501080954	pasta
0460501081128	water
0460501081128	tomato souce
0460501081142	milk
0460501081142	coke
0460501081142	milk
0460501081142	milk
0460501081142	coffee
0460501081142	pasta
0460501081173	water
0460501081173	tunny
0460501081173	pasta
0460501081210	brioches
0460501081210	pasta
0460501081302	milk
0460501081494	water
0460501081494	mozzarella
0460501081692	frozen vegetables
0460501081814	milk
0460501082576	coffee
0460501082804	brioches
0460501082804	brioches
0460501082828	frozen vegetables
0460501082828	pasta
0460501082934	milk
0460501082934	tomato souce
0460501082934	pasta
0460501082934	pasta
0460501082934	pasta
0460501083092	milk
0460501083092	rice
0460501083986	beer
0460501083986	tomato souce
0460501083993	milk
0460501084068	tunny
0460501084068	tomato souce
0460501084143	milk
0460501084198	milk
0460501084983	milk
0460501084983	yoghurt
0460501084983	milk
0460501084983	biscuits
0460501084983	coffee
0460501084983	beer
0460501085157	pasta
0460501085362	biscuits
0460501085362	tomato souce
0460501085362	tomato souce
0460501085362	frozen vegetables
0460501085362	frozen vegetables
0460501085362	biscuits
0460501085362	juices
0460501085362	tomato souce
0460501085362	juices
0460501085362	biscuits
0460501085508	milk
0460501085508	tomato souce
0460501085591	tunny
0460501085591	coffee
0460501085706	milk
0460501085706	biscuits
0460501085713	tunny
0460501085713	yoghurt
0460501085713	frozen vegetables
0460501085713	milk
0460501085713	coffee
0460501085713	biscuits
0460501085713	biscuits
0460501086178	tunny
0460501086178	frozen vegetables
0460501086178	pasta
0460501086178	pasta
0460501086178	pasta
0460501086178	coffee
0460501086239	biscuits
0460501086239	coffee
0460501086239	biscuits
0460501086383	milk
0460501086734	milk
0460501086734	coke
0460501086734	juices
0460501086734	juices
0460501086758	yoghurt
0460501086758	water
0460501086758	yoghurt
0460501086758	biscuits
0460501086758	biscuits
0460501086758	frozen vegetables
0460501086758	ice cream
0460501086758	crackers
0460501086758	brioches
0460501086765	water
0460501086765	milk
0460501086765	coffee
0460501086765	biscuits
0460501087168	frozen vegetables
0460501087168	brioches
0460501087342	tunny
0460501087342	frozen vegetables
0460501087601	crackers
0460501087953	water
0460501087953	frozen vegetables
0460501087953	juices
0460501088080	coke
0460501088080	milk
0460501088301	frozen vegetables
0460501088301	frozen vegetables
0460501088776	brioches
0460501088806	biscuits
0460501088806	milk
0460501088806	milk
0460501088981	coffee
0460501088981	biscuits
0460501089049	pasta
0460501089087	biscuits
0460501089087	tunny
0460501089087	tunny
0460501089087	pasta
0460501089087	pasta
0460501089148	pasta
0460501089148	oil
0460501089216	tunny
0460501089216	frozen vegetables
0460501089216	beer
0460501089445	frozen fish
0460501089445	frozen vegetables
0460501089445	frozen vegetables
0460501089698	water
0460501089698	pasta
0460501089698	crackers
0460501089759	water
0460501089759	tunny
0460501089759	water
0460501089995	tunny
0460501089995	crackers
0460501089995	milk
0460501089995	pasta
0460501089995	tomato souce
0460501090021	yoghurt
0460501090021	yoghurt
0460501090021	milk
0460501090243	tunny
0460501090243	biscuits
0460501090243	biscuits
0460501090243	tomato souce
0460501090243	pasta
0460501090243	pasta
0460501090243	water
0460501090243	biscuits
0460501090588	milk
0460501090588	tomato souce
0460501090588	rice
0460501090588	brioches
0460501090588	coffee
0460501090588	tomato souce
0460501090588	biscuits
0460501090601	milk
0460501091295	biscuits
0460501091295	rice
0460501091295	milk
0460501091295	milk
0460501091295	biscuits
0460501091295	beer
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091295	pasta
0460501091349	coke
0460501091349	milk
0460501091608	water
0460501091677	pasta
0460501091899	juices
0460501092032	milk
0460501092155	brioches
0460501092292	milk
0460501092292	tomato souce
0460501092292	water
0460501092292	pasta
0460501092438	milk
0460501092612	water
0460501092612	ice cream
0460501092612	beer
0460501092803	coffee
0460501092964	pasta
0460501092964	pasta
0460501092964	pasta
0460501092988	coke
0460501093213	tomato souce
0460501093213	pasta
0460501093459	rice
0460501093480	water
0460501093480	coke
0460501093480	milk
0460501093480	frozen vegetables
0460501093480	ice cream
0460501093657	coffee
0460501093657	pasta
0460501093657	tunny
0460501093862	milk
0460501093862	frozen vegetables
0460501093862	pasta
0460501093862	brioches
0460501093947	beer
0460501093978	coke
0460501093978	pasta
0460501093978	milk
0460501093978	water
0460501094029	pasta
0460501094067	frozen vegetables
0460501094067	frozen vegetables
0460501094296	beer
0460501094326	water
0460501094326	yoghurt
0460501094326	yoghurt
0460501094326	pasta
0460501094326	pasta
0460501094326	milk
0460501094326	coffee
0460501094326	juices
0460501094326	yoghurt
0460501094326	biscuits
0460501094326	pasta
0460501094548	water
0460501094548	water
0460501094548	water
0460501094906	pasta
0460501094906	coffee
0460501094906	oil
0460501094906	tomato souce
0460501094906	tunny
0460501094906	tomato souce
0460501094906	biscuits
0460501095392	milk
0460501095392	milk
0460501095392	milk
0460501095521	water
0460501095521	coffee
0460501096054	yoghurt
0460501096054	tunny
0460501096092	pasta
0460501096092	tomato souce
0460501096139	coffee
0460501096344	beer
0460501096344	beer
0460501096542	yoghurt
0460501096542	yoghurt
0460501096542	yoghurt
0460501096542	milk
0460501096542	biscuits
0460501096610	beer
0460501096627	biscuits
0460501096627	biscuits
0460501096627	juices
0460501096627	juices
0460501096627	brioches
0460501096658	tunny
0460501096658	juices
0460501096757	tunny
0460501096894	coffee
0460501096894	pasta
0460501097099	coke
0460501097099	rice
0460501097099	brioches
0460501097099	brioches
0460501097099	milk
0460501097099	pasta
0460501097099	pasta
0460501097099	pasta
0460501097099	pasta
0460501097099	pasta
0460501097099	pasta
0460501097136	yoghurt
0460501097136	milk
0460501097136	pasta
0460501097297	yoghurt
0460501097297	tunny
0460501097297	beer
0460501097419	milk
0460501097419	juices
0460501097419	juices
0460501097419	coffee
0460501097419	beer
0460501097419	water
0460501097419	pasta
0460501097778	tomato souce
0460501097778	coke
0460501097778	milk
0460501097778	juices
0460501097778	pasta
0460501097778	pasta
0460501097778	pasta
0460501097778	brioches
0460501097877	coke
0460501097877	frozen vegetables
0460501097877	beer
0460501097877	pasta
0460501097907	water
0460501097907	coke
0460501097907	tomato souce
0460501097907	water
0460501097990	milk
0460501098362	tunny
0460501098362	yoghurt
0460501098362	pasta
0460501098362	pasta
0460501098591	juices
0460501098591	juices
0460501098591	brioches
0460501098621	milk
0460501098621	coffee
0460501098621	oil
0460501098621	pasta
0460501098621	pasta
0460501098621	pasta
0460501098621	tomato souce
0460501098621	pasta
0460501098638	mozzarella
0460501098713	pasta
0460501098713	pasta
0460501098713	pasta
0460501098713	water
0460501098713	milk
0460501099550	beer
0460501099581	pasta
0460501099710	milk
0460501099710	milk
0460501099710	tomato souce
0460501099864	milk
0460501099864	frozen vegetables
0460501099864	oil
0460501099963	coffee
0460501099963	milk
0460501099963	pasta
0460501099963	oil
0460501099963	pasta
0460501100003	water
0460501100003	beer
0460501100003	pasta
0460501100003	tomato souce
0460501100003	pasta
0460501100164	water
0460501100478	tunny
0460501101192	juices
0460501101192	milk
0460501101192	coke
0460501101192	pasta
0460501101192	pasta
0460501101192	pasta
0460501101338	coke
0460501101338	beer
0460501101338	beer
0460501101451	tunny
0460501101451	frozen vegetables
0460501101475	coffee
0460501101529	beer
0460501101765	water
0460501101765	yoghurt
0460501101765	juices
0460501101765	juices
0460501101857	frozen vegetables
0460501101857	tunny
0460501101857	rice
0460501101857	water
0460501101857	water
0460501102069	coffee
0460501102137	water
0460501102137	frozen vegetables
0460501102137	yoghurt
0460501102137	milk
0460501102250	tinned meat
0460501102250	tunny
0460501102359	pasta
0460501102359	pasta
0460501102410	pasta
0460501102441	biscuits
0460501102526	tunny
0460501102533	yoghurt
0460501102533	yoghurt
0460501102533	brioches
0460501102533	milk
0460501102533	biscuits
0460501102533	mozzarella
0460501102533	biscuits
0460501102700	yoghurt
0460501102700	milk
0460501102700	coffee
0460501102809	pasta
0460501103073	frozen vegetables
0460501103073	tunny
0460501103141	milk
0460501103141	pasta
0460501103219	pasta
0460501103219	tunny
0460501103219	pasta
0460501103219	pasta
0460501103219	rice
0460501103219	pasta
0460501103219	pasta
0460501103547	biscuits
0460501103547	milk
0460501103592	yoghurt
0460501103592	yoghurt
0460501103592	tunny
0460501103592	frozen vegetables
0460501103592	frozen vegetables
0460501103592	yoghurt
0460501103592	milk
0460501103592	pasta
0460501103592	water
0460501103592	pasta
0460501103752	coke
0460501103752	milk
0460501103875	tunny
0460501104049	milk
0460501104193	pasta
0460501104261	coffee
0460501104261	yoghurt
0460501104414	ice cream
0460501104445	beer
0460501104476	tunny
0460501104537	pasta
0460501104537	pasta
0460501104711	water
0460501104711	frozen fish
0460501104711	pasta
0460501104711	milk
0460501104711	frozen vegetables
0460501104711	pasta
0460501104841	milk
0460501104841	water
0460501104933	milk
0460501104933	milk
0460505019479	coffee
0460505019479	pasta
0460505019479	pasta
